,season,team,number,name
12278,1996,DAL,52,Samaki Walker
12279,1996,DAL,3,Jamie Watson
12280,1996,DEN,53,Jerome Allen
12281,1996,DEN,17,Vincent Askew
12282,1996,DEN,14,Elmer Bennett
12283,1996,DEN,14,Melvin Booker
12284,1996,DEN,3,Dale Ellis
12285,1996,DEN,20,LaPhonso Ellis
12286,1996,DEN,5,Anthony Goldwire
12287,1996,DEN,35,Darvin Ham
12288,1996,DEN,21,Tom Hammonds
12289,1996,DEN,13,Mark Jackson
12290,1996,DEN,50,Ervin Johnson
12291,1996,DEN,13,Jimmy King
12292,1996,DEN,8,Šarūnas Marčiulionis
12293,1996,DEN,24,Antonio McDyess
12294,1996,DEN,5,Jeff McInnis
12295,1996,DEN,14,Eric Murdock
12296,1996,DEN,22,Ricky Pierce
12297,1996,DEN,30,Kenny Smith
12298,1996,DEN,23,Bryant Stith
12299,1996,DEN,6,Brooks Thompson
12300,1996,DEN,41,LaSalle Thompson
12301,1996,DEN,55,Aaron Williams
12302,1996,DEN,25,George Zídek
12303,1996,SAS,1,Cory Alexander
12304,1996,SAS,33,Greg Anderson
12305,1996,SAS,40,Joe Courtney
12306,1996,SAS,15,Vinny Del Negro
12307,1996,SAS,32,Sean Elliott
12308,1996,SAS,14,Jamie Feick
12309,1996,SAS,4,Devin Gray
12310,1996,SAS,4,Darrin Hancock
12311,1996,SAS,7,Carl Herrera
12312,1996,SAS,34,Stephen Howard
12313,1996,SAS,6,Avery Johnson
12314,1996,SAS,8,Tim Kempton
12315,1996,SAS,11,Vernon Maxwell
12316,1996,SAS,9,Gaylon Nickerson
12317,1996,SAS,41,Will Perdue
12318,1996,SAS,50,David Robinson
12319,1996,SAS,35,Jason Sasser
12320,1996,SAS,54,Charles Smith
12321,1996,SAS,21,Dominique Wilkins
12322,1996,SAS,3,Monty Williams
12323,1996,VAN,3,Shareef Abdur-Rahim
12324,1996,VAN,2,Greg Anthony
12325,1996,VAN,33,Pete Chilcutt
12326,1996,VAN,30,Blue Edwards
12327,1996,VAN,55,Eric Leckner
12328,1996,VAN,34,George Lynch
12329,1996,VAN,15,Rich Manning
12330,1996,VAN,11,Lee Mayberry
12331,1996,VAN,52,Eric Mobley
12332,1996,VAN,21,Lawrence Moten
12333,1996,VAN,10,Moochie Norris
12334,1996,VAN,7,Anthony Peeler
12335,1996,VAN,50,Bryant Reeves
12336,1996,VAN,5,Chris Robinson
12337,1996,VAN,44,Roy Rogers
12338,1996,VAN,15,Aaron Williams
12339,1996,SEA,34,Terry Cummings
12340,1996,SEA,3,Craig Ehlo
12341,1996,SEA,21,Greg Graham
12342,1996,SEA,24,Antonio Harvey
12343,1996,SEA,33,Hersey Hawkins
12344,1996,SEA,40,Shawn Kemp
12345,1996,SEA,22,Jim McIlvaine
12346,1996,SEA,10,Nate McMillan
12347,1996,SEA,20,Gary Payton
12348,1996,SEA,14,Sam Perkins
12349,1996,SEA,55,Steve Scheffler
12350,1996,SEA,11,Detlef Schrempf
12351,1996,SEA,13,Eric Snow
12352,1996,SEA,27,Elmore Spencer
12353,1996,SEA,23,Larry Stewart
12354,1996,SEA,25,David Wingate
12355,1996,LAL,43,Corie Blount
12356,1996,LAL,8,Kobe Bryant
12357,1996,LAL,41,Elden Campbell
12358,1996,LAL,23,Cedric Ceballos
12359,1996,LAL,2,Derek Fisher
12360,1996,LAL,5,Robert Horry
12361,1996,LAL,6,Eddie Jones
12362,1996,LAL,12,Jerome Kersey
12363,1996,LAL,35,Joe Kleine
12364,1996,LAL,40,Travis Knight
12365,1996,LAL,7,Larry Krystkowiak
12366,1996,LAL,24,George McCloud
12367,1996,LAL,34,Shaquille O'Neal
12368,1996,LAL,20,Rumeal Robinson
12369,1996,LAL,45,Sean Rooks
12370,1996,LAL,4,Byron Scott
12371,1996,LAL,9,Nick Van Exel
12372,1996,POR,7,Kenny Anderson
12373,1996,POR,2,Stacey Augmon
12374,1996,POR,4,Marcus Brown
12375,1996,POR,6,Mitchell Butler
12376,1996,POR,12,Randolph Childress
12377,1996,POR,24,Chris Dudley
12378,1996,POR,31,Reggie Jordan
12379,1996,POR,23,Aaron McKie
12380,1996,POR,9,Ruben Nembhard
12381,1996,POR,5,Jermaine O'Neal
12382,1996,POR,34,Isaiah Rider
12383,1996,POR,3,Clifford Robinson
12384,1996,POR,21,Rumeal Robinson
12385,1996,POR,11,Arvydas Sabonis
12386,1996,POR,33,Gary Trent
12387,1996,POR,30,Rasheed Wallace
12388,1996,POR,8,Ennis Whatley
12389,1996,POR,10,Dontonio Wingfield
12390,1996,POR,19,Aleksandar Đorđević
12391,1996,PHO,10,Dexter Boney
12392,1996,PHO,52,Chucky Brown
12393,1996,PHO,45,Mike Brown
12394,1996,PHO,2,Mark Bryant
12395,1996,PHO,10,Sam Cassell
12396,1996,PHO,1,Cedric Ceballos
12397,1996,PHO,3,Rex Chapman
12398,1996,PHO,43,Ben Davis
12399,1996,PHO,27,Tony Dumas
12400,1996,PHO,4,Michael Finley
12401,1996,PHO,45,A.C. Green
12402,1996,PHO,25,Robert Horry
12403,1996,PHO,7,Kevin Johnson
12404,1996,PHO,32,Jason Kidd
12405,1996,PHO,35,Joe Kleine
12406,1996,PHO,17,Horacio Llamas Grey
12407,1996,PHO,15,Danny Manning
12408,1996,PHO,40,Loren Meyer
12409,1996,PHO,13,Steve Nash
12410,1996,PHO,11,Wesley Person
12411,1996,PHO,20,Rumeal Robinson
12412,1996,PHO,23,Wayman Tisdale
12413,1996,PHO,18,Hot Rod Williams
12414,1996,LAC,31,Brent Barry
12415,1996,LAC,24,Terry Dehere
12416,1996,LAC,00,Kevin Duckworth
12417,1996,LAC,50,Rich Manning
12418,1996,LAC,15,Darrick Martin
12419,1996,LAC,7,Lamond Murray
12420,1996,LAC,45,Bo Outlaw
12421,1996,LAC,52,Eric Piatkowski
12422,1996,LAC,2,Pooh Richardson
12423,1996,LAC,53,Stanley Roberts
12424,1996,LAC,54,Rodney Rogers
12425,1996,LAC,33,Dwayne Schintzius
12426,1996,LAC,21,Malik Sealy
12427,1996,LAC,35,Loy Vaught
12428,1996,LAC,55,Lorenzen Wright
12429,1996,SAC,3,Mahmoud Abdul-Rauf
12430,1996,SAC,31,Duane Causwell
12431,1996,SAC,24,Lloyd Daniels
12432,1996,SAC,5,Tyus Edney
12433,1996,SAC,40,Kevin Gamble
12434,1996,SAC,33,Brian Grant
12435,1996,SAC,45,Devin Gray
12436,1996,SAC,20,Jeff Grayer
12437,1996,SAC,7,Bobby Hurley
12438,1996,SAC,30,Billy Owens
12439,1996,SAC,0,Olden Polynice
12440,1996,SAC,2,Mitch Richmond
12441,1996,SAC,32,Kevin Salvadori
12442,1996,SAC,22,Lionel Simmons
12443,1996,SAC,34,Michael Smith
12444,1996,SAC,4,Corliss Williamson
12445,1996,GSW,11,B.J. Armstrong
12446,1996,GSW,5,Melvin Booker
12447,1996,GSW,23,Scott Burrell
12448,1996,GSW,12,Bimbo Coles
12449,1996,GSW,55,Andrew DeClercq
12450,1996,GSW,52,Todd Fuller
12451,1996,GSW,3,Donyell Marshall
12452,1996,GSW,17,Chris Mullin
12453,1996,GSW,35,Ray Owes
12454,1996,GSW,25,Mark Price
12455,1996,GSW,21,Lou Roe
12456,1996,GSW,5,Donald Royal
12457,1996,GSW,44,Clifford Rozier
12458,1996,GSW,32,Joe Smith
12459,1996,GSW,50,Felton Spencer
12460,1996,GSW,15,Latrell Sprewell
12461,1995,ORL,25,Nick Anderson
12462,1995,ORL,10,Darrell Armstrong
12463,1995,ORL,24,Anthony Bonner
12464,1995,ORL,14,Anthony Bowie
12465,1995,ORL,54,Horace Grant
12466,1995,ORL,43,Geert Hammink
12467,1995,ORL,1,Anfernee Hardaway
12468,1995,ORL,45,Jon Koncak
12469,1995,ORL,32,Shaquille O'Neal
12470,1995,ORL,5,Donald Royal
12471,1995,ORL,3,Dennis Scott
12472,1995,ORL,20,Brian Shaw
12473,1995,ORL,22,Brooks Thompson
12474,1995,ORL,31,Jeff Turner
12475,1995,ORL,42,David Vaughn
12476,1995,ORL,12,Joe Wolf
12477,1995,NYK,40,Willie Anderson
12478,1995,NYK,35,Doug Christie
12479,1995,NYK,44,Hubert Davis
12480,1995,NYK,33,Patrick Ewing
12481,1995,NYK,6,Matt Fish
12482,1995,NYK,20,Ron Grandison
12483,1995,NYK,23,Gary Grant
12484,1995,NYK,11,Derek Harper
12485,1995,NYK,54,Brad Lohaus
12486,1995,NYK,14,Anthony Mason
12487,1995,NYK,34,Charles Oakley
12488,1995,NYK,7,J.R. Reid
12489,1995,NYK,6,Charles Smith
12490,1995,NYK,3,John Starks
12491,1995,NYK,21,Charlie Ward
12492,1995,NYK,32,Herb Williams
12493,1995,NYK,41,Monty Williams
12494,1995,MIA,2,Keith Askins
12495,1995,MIA,7,Rex Chapman
12496,1995,MIA,12,Bimbo Coles
12497,1995,MIA,23,Tyrone Corbin
12498,1995,MIA,5,Sasha Danilović
12499,1995,MIA,28,LeRon Ellis
12500,1995,MIA,35,Kevin Gamble
12501,1995,MIA,15,Chris Gatling
12502,1995,MIA,54,Ron Grandison
12503,1995,MIA,10,Tim Hardaway
12504,1995,MIA,21,Stacey King
12505,1995,MIA,22,Voshon Lenard
12506,1995,MIA,25,Jeff Malone
12507,1995,MIA,33,Alonzo Mourning
12508,1995,MIA,20,Pete Myers
12509,1995,MIA,30,Billy Owens
12510,1995,MIA,15,Terrence Rencher
12511,1995,MIA,24,Danny Schayes
12512,1995,MIA,14,Tony Smith
12513,1995,MIA,40,Kurt Thomas
12514,1995,MIA,42,Walt Williams
12515,1995,MIA,42,Kevin Willis
12516,1995,WSB,32,Mitchell Butler
12517,1995,WSB,40,Calbert Cheaney
12518,1995,WSB,34,Michael Curry
12519,1995,WSB,21,Ledell Eackles
12520,1995,WSB,1,Greg Grant
12521,1995,WSB,5,Juwan Howard
12522,1995,WSB,23,Tim Legler
12523,1995,WSB,42,Cedric Lewis
12524,1995,WSB,55,Bob McCann
12525,1995,WSB,22,Jim McIlvaine
12526,1995,WSB,77,Gheorghe Mureșan
12527,1995,WSB,14,Robert Pack
12528,1995,WSB,54,Mike Peplowski
12529,1995,WSB,20,Brent Price
12530,1995,WSB,15,Mark Price
12531,1995,WSB,12,Kevin Pritchard
12532,1995,WSB,34,Bob Thornton
12533,1995,WSB,30,Rasheed Wallace
12534,1995,WSB,4,Chris Webber
12535,1995,WSB,42,Jeff Webster
12536,1995,WSB,12,Chris Whitney
12537,1995,BOS,11,Dana Barros
12538,1995,BOS,7,Dee Brown
12539,1995,BOS,5,Junior Burrough
12540,1995,BOS,51,Charles Claxton
12541,1995,BOS,13,Todd Day
12542,1995,BOS,20,Sherman Douglas
12543,1995,BOS,29,Pervis Ellison
12544,1995,BOS,44,Rick Fox
12545,1995,BOS,30,Thomas Hamilton
12546,1995,BOS,53,Alton Lister
12547,1995,BOS,9,Greg Minor
12548,1995,BOS,0,Eric Montross
12549,1995,BOS,51,Todd Mundt
12550,1995,BOS,40,Dino Radja
12551,1995,BOS,34,Doug Smith
12552,1995,BOS,54,Larry Sykes
12553,1995,BOS,4,David Wesley
12554,1995,BOS,55,Eric Williams
12555,1995,NJN,7,Kenny Anderson
12556,1995,NJN,45,Shawn Bradley
12557,1995,NJN,42,P.J. Brown
12558,1995,NJN,1,Chris Childs
12559,1995,NJN,33,Yinka Dare
12560,1995,NJN,21,Kevin Edwards
12561,1995,NJN,10,Vern Fleming
12562,1995,NJN,13,Kendall Gill
12563,1995,NJN,43,Armen Gilliam
12564,1995,NJN,35,Gerald Glass
12565,1995,NJN,20,Greg Graham
12566,1995,NJN,4,Rick Mahorn
12567,1995,NJN,31,Ed O'Bannon
12568,1995,NJN,34,Tim Perry
12569,1995,NJN,6,Khalid Reeves
12570,1995,NJN,2,Rex Walters
12571,1995,NJN,41,Robert Werdann
12572,1995,NJN,55,Jayson Williams
12573,1995,PHI,21,Derrick Alston
12574,1995,PHI,5,Elmer Bennett
12575,1995,PHI,76,Shawn Bradley
12576,1995,PHI,40,Mike Brown
12577,1995,PHI,44,Derrick Coleman
12578,1995,PHI,7,Richard Dumas
12579,1995,PHI,20,Greg Graham
12580,1995,PHI,3,Greg Grant
12581,1995,PHI,9,Sean Higgins
12582,1995,PHI,25,Jeff Malone
12583,1995,PHI,30,Tony Massenburg
12584,1995,PHI,11,Vernon Maxwell
12585,1995,PHI,23,Tim Perry
12586,1995,PHI,54,Ed Pinckney
12587,1995,PHI,8,Trevor Ruffin
12588,1995,PHI,5,Scott Skiles
12589,1995,PHI,42,Jerry Stackhouse
12590,1995,PHI,20,Greg Sutton
12591,1995,PHI,41,LaSalle Thompson
12592,1995,PHI,23,Rex Walters
12593,1995,PHI,35,Clarence Weatherspoon
12594,1995,PHI,55,Scott Williams
12595,1995,PHI,30,Trevor Wilson
12596,1995,PHI,4,Sharone Wright
12597,1995,CHI,0,Randy Brown
12598,1995,CHI,30,Jud Buechler
12599,1995,CHI,35,Jason Caffey
12600,1995,CHI,53,James Edwards
12601,1995,CHI,54,Jack Haley
12602,1995,CHI,9,Ron Harper
12603,1995,CHI,23,Michael Jordan
12604,1995,CHI,25,Steve Kerr
12605,1995,CHI,7,Toni Kukoč
12606,1995,CHI,13,Luc Longley
12607,1995,CHI,33,Scottie Pippen
12608,1995,CHI,91,Dennis Rodman
12609,1995,CHI,22,John Salley
12610,1995,CHI,8,Dickey Simpkins
12611,1995,CHI,34,Bill Wennington
12612,1995,IND,4,Travis Best
12613,1995,IND,50,Adrian Caldwell
12614,1995,IND,33,Antonio Davis
12615,1995,IND,32,Dale Davis
12616,1995,IND,27,Duane Ferrell
12617,1995,IND,20,Fred Hoiberg
12618,1995,IND,13,Mark Jackson
12619,1995,IND,8,Eddie Johnson
12620,1995,IND,9,Derrick McKey
12621,1995,IND,31,Reggie Miller
12622,1995,IND,22,Ricky Pierce
12623,1995,IND,55,Dwayne Schintzius
12624,1995,IND,45,Rik Smits
12625,1995,IND,3,Haywoode Workman
12626,1995,CLE,13,John Amaechi
12627,1995,CLE,1,Terrell Brandon
12628,1995,CLE,44,Michael Cage
12629,1995,CLE,40,Joe Courtney
12630,1995,CLE,11,John Crotty
12631,1995,CLE,35,Danny Ferry
12632,1995,CLE,32,Tyrone Hill
12633,1995,CLE,30,Darryl Johnson
12634,1995,CLE,21,Antonio Lang
12635,1995,CLE,9,Dan Majerle
12636,1995,CLE,33,Donny Marshall
12637,1995,CLE,24,Chris Mills
12638,1995,CLE,4,Harold Miner
12639,1995,CLE,14,Bobby Phills
12640,1995,CLE,3,Bob Sura
12641,1995,ATL,2,Stacey Augmon
12642,1995,ATL,10,Mookie Blaylock
12643,1995,ATL,24,Donnie Boyce
12644,1995,ATL,50,Matt Bullard
12645,1995,ATL,3,Craig Ehlo
12646,1995,ATL,35,Ron Grandison
12647,1995,ATL,44,Alan Henderson
12648,1995,ATL,22,Reggie Jordan
12649,1995,ATL,7,Tim Kempton
12650,1995,ATL,32,Christian Laettner
12651,1995,ATL,28,Andrew Lang
12652,1995,ATL,43,Grant Long
12653,1995,ATL,51,Todd Mundt
12654,1995,ATL,14,Howard Nathan
12655,1995,ATL,5,Ken Norman
12656,1995,ATL,45,Sean Rooks
12657,1995,ATL,8,Steve Smith
12658,1995,ATL,4,Spud Webb
12659,1995,DET,25,Steve Bardo
12660,1995,DET,12,Michael Curry
12661,1995,DET,4,Joe Dumars
12662,1995,DET,33,Grant Hill
12663,1995,DET,20,Allan Houston
12664,1995,DET,1,Lindsey Hunter
12665,1995,DET,45,Eric Leckner
12666,1995,DET,2,Mark Macon
12667,1995,DET,6,Terry Mills
12668,1995,DET,42,Theo Ratliff
12669,1995,DET,52,Don Reid
12670,1995,DET,3,Lou Roe
12671,1995,DET,50,Otis Thorpe
12672,1995,DET,41,Mark West
12673,1995,CHH,23,Michael Adams
12674,1995,CHH,7,Rafael Addison
12675,1995,CHH,12,Kenny Anderson
12676,1995,CHH,14,Corey Beck
12677,1995,CHH,1,Muggsy Bogues
12678,1995,CHH,24,Scott Burrell
12679,1995,CHH,30,Dell Curry
12680,1995,CHH,52,Matt Geiger
12681,1995,CHH,13,Kendall Gill
12682,1995,CHH,35,Gerald Glass
12683,1995,CHH,5,Anthony Goldwire
12684,1995,CHH,4,Darrin Hancock
12685,1995,CHH,35,Donald Hodge
12686,1995,CHH,2,Larry Johnson
12687,1995,CHH,20,Pete Myers
12688,1995,CHH,00,Robert Parish
12689,1995,CHH,3,Khalid Reeves
12690,1995,CHH,41,Glen Rice
12691,1995,CHH,12,Greg Sutton
12692,1995,CHH,43,Joe Wolf
12693,1995,CHH,25,George Zídek
12694,1995,MIL,42,Vin Baker
12695,1995,MIL,7,Benoit Benjamin
12696,1995,MIL,30,Marty Conlon
12697,1995,MIL,34,Terry Cummings
12698,1995,MIL,10,Todd Day
12699,1995,MIL,20,Sherman Douglas
12700,1995,MIL,00,Kevin Duckworth
12701,1995,MIL,31,Randolph Keys
12702,1995,MIL,53,Alton Lister
12703,1995,MIL,11,Lee Mayberry
12704,1995,MIL,52,Eric Mobley
12705,1995,MIL,5,Eric Murdock
12706,1995,MIL,22,Johnny Newman
12707,1995,MIL,54,Mike Peplowski
12708,1995,MIL,3,Shawn Respert
12709,1995,MIL,44,Jerry Reynolds
12710,1995,MIL,13,Glenn Robinson
12711,1995,TOR,40,Willie Anderson
12712,1995,TOR,13,Doug Christie
12713,1995,TOR,55,Acie Earl
12714,1995,TOR,4,Vincenzo Esposito
12715,1995,TOR,24,Jimmy King
12716,1995,TOR,44,Martin Lewis
12717,1995,TOR,9,Tony Massenburg
12718,1995,TOR,30,Oliver Miller
12719,1995,TOR,35,Tracy Murray
12720,1995,TOR,52,Dan O'Sullivan
12721,1995,TOR,54,Ed Pinckney
12722,1995,TOR,7,Alvin Robertson
12723,1995,TOR,33,Carlos Rogers
12724,1995,TOR,22,John Salley
12725,1995,TOR,20,Damon Stoudamire
12726,1995,TOR,3,Žan Tabak
12727,1995,TOR,23,Dwayne Whitfield
12728,1995,TOR,32,Herb Williams
12729,1995,TOR,9,Sharone Wright
12730,1995,SAS,1,Cory Alexander
12731,1995,SAS,33,Greg Anderson
12732,1995,SAS,15,Vinny Del Negro
12733,1995,SAS,5,Dell Demps
12734,1995,SAS,32,Sean Elliott
12735,1995,SAS,11,Carl Herrera
12736,1995,SAS,6,Avery Johnson
12737,1995,SAS,54,Brad Lohaus
12738,1995,SAS,41,Will Perdue
12739,1995,SAS,45,Chuck Person
12740,1995,SAS,7,J.R. Reid
12741,1995,SAS,25,Doc Rivers
12742,1995,SAS,50,David Robinson
12743,1995,SAS,54,Charles Smith
12744,1995,SAS,3,Monty Williams
12745,1995,UTA,21,David Benoit
12746,1995,UTA,55,Antoine Carr
12747,1995,UTA,10,Howard Eisley
12748,1995,UTA,44,Greg Foster
12749,1995,UTA,14,Jeff Hornacek
12750,1995,UTA,31,Adam Keefe
12751,1995,UTA,32,Karl Malone
12752,1995,UTA,43,Chris Morris
12753,1995,UTA,00,Greg Ostertag
12754,1995,UTA,34,Bryon Russell
12755,1995,UTA,50,Felton Spencer
12756,1995,UTA,12,John Stockton
12757,1995,UTA,5,Andy Toolson
12758,1995,UTA,15,Jamie Watson
12759,1995,HOU,9,Melvin Booker
12760,1995,HOU,15,Tim Breaux
12761,1995,HOU,52,Chucky Brown
12762,1995,HOU,2,Mark Bryant
12763,1995,HOU,10,Sam Cassell
12764,1995,HOU,32,Pete Chilcutt
12765,1995,HOU,22,Clyde Drexler
12766,1995,HOU,17,Mario Elie
12767,1995,HOU,55,Alvin Heggs
12768,1995,HOU,25,Robert Horry
12769,1995,HOU,12,Jaren Jackson
12770,1995,HOU,21,Henry James
12771,1995,HOU,27,Charles Jones
12772,1995,HOU,4,Sam Mack
12773,1995,HOU,20,Tracy Moore
12774,1995,HOU,34,Hakeem Olajuwon
12775,1995,HOU,3,Eldridge Recasner
12776,1995,HOU,30,Kenny Smith
12777,1995,DEN,1,Mahmoud Abdul-Rauf
12778,1995,DEN,8,Rastko Cvetković
12779,1995,DEN,3,Dale Ellis
12780,1995,DEN,20,LaPhonso Ellis
12781,1995,DEN,50,Matt Fish
12782,1995,DEN,9,Greg Grant
12783,1995,DEN,21,Tom Hammonds
12784,1995,DEN,7,Don MacLean
12785,1995,DEN,24,Antonio McDyess
12786,1995,DEN,55,Dikembe Mutombo
12787,1995,DEN,11,Doug Overton
12788,1995,DEN,5,Jalen Rose
12789,1995,DEN,35,Reggie Slater
12790,1995,DEN,27,Elmore Spencer
12791,1995,DEN,23,Bryant Stith
12792,1995,DEN,34,Reggie Williams
12793,1995,DEN,10,Randy Woods
12794,1995,MIN,53,Jerome Allen
12795,1995,MIN,33,Marques Bragg
12796,1995,MIN,7,Mark Davis
12797,1995,MIN,21,Kevin Garnett
12798,1995,MIN,24,Tom Gugliotta
12799,1995,MIN,32,Christian Laettner
12800,1995,MIN,28,Andrew Lang
12801,1995,MIN,15,Darrick Martin
12802,1995,MIN,42,Sam Mitchell
12803,1995,MIN,30,Terry Porter
12804,1995,MIN,34,Isaiah Rider
12805,1995,MIN,40,Eric Riley
12806,1995,MIN,45,Sean Rooks
12807,1995,MIN,3,Charles Smith
12808,1995,MIN,4,Spud Webb
12809,1995,MIN,5,Doug West
12810,1995,MIN,4,Micheal Williams
12811,1995,DAL,1,Scott Brooks
12812,1995,DAL,43,Terry Davis
12813,1995,DAL,7,Tony Dumas
12814,1995,DAL,30,Lucious Harris
12815,1995,DAL,35,Donald Hodge
12816,1995,DAL,24,Jim Jackson
12817,1995,DAL,54,Popeye Jones
12818,1995,DAL,5,Jason Kidd
12819,1995,DAL,32,Jamal Mashburn
12820,1995,DAL,21,George McCloud
12821,1995,DAL,40,Loren Meyer
12822,1995,DAL,4,Cherokee Parks
12823,1995,DAL,50,Reggie Slater
12824,1995,DAL,44,Lorenzo Williams
12825,1995,DAL,10,David Wood
12826,1995,VAN,18,Ashraf Amaya
12827,1995,VAN,2,Greg Anthony
12828,1995,VAN,34,Anthony Avent
12829,1995,VAN,00,Benoit Benjamin
12830,1995,VAN,30,Blue Edwards
12831,1995,VAN,32,Doug Edwards
12832,1995,VAN,44,Kenny Gattison
12833,1995,VAN,40,Antonio Harvey
12834,1995,VAN,17,Chris King
12835,1995,VAN,15,Rich Manning
12836,1995,VAN,40,Cuonzo Martin
12837,1995,VAN,5,Darrick Martin
12838,1995,VAN,52,Eric Mobley
12839,1995,VAN,7,Lawrence Moten
12840,1995,VAN,14,Eric Murdock
12841,1995,VAN,50,Bryant Reeves
12842,1995,VAN,4,Byron Scott
12843,1995,VAN,21,Gerald Wilkins
12844,1995,SEA,2,Vincent Askew
12845,1995,SEA,34,Frank Brickowski
12846,1995,SEA,1,Sherell Ford
12847,1995,SEA,33,Hersey Hawkins
12848,1995,SEA,50,Ervin Johnson
12849,1995,SEA,40,Shawn Kemp
12850,1995,SEA,10,Nate McMillan
12851,1995,SEA,20,Gary Payton
12852,1995,SEA,14,Sam Perkins
12853,1995,SEA,55,Steve Scheffler
12854,1995,SEA,11,Detlef Schrempf
12855,1995,SEA,3,Eric Snow
12856,1995,SEA,25,David Wingate
12857,1995,LAL,43,Corie Blount
12858,1995,LAL,41,Elden Campbell
12859,1995,LAL,23,Cedric Ceballos
12860,1995,LAL,12,Vlade Divac
12861,1995,LAL,32,Magic Johnson
12862,1995,LAL,25,Eddie Jones
12863,1995,LAL,4,Frankie King
12864,1995,LAL,34,George Lynch
12865,1995,LAL,2,Anthony Miller
12866,1995,LAL,1,Anthony Peeler
12867,1995,LAL,24,Fred Roberts
12868,1995,LAL,7,Derek Strong
12869,1995,LAL,3,Sedale Threatt
12870,1995,LAL,9,Nick Van Exel
12871,1995,POR,12,Randolph Childress
12872,1995,POR,38,Anthony Cook
12873,1995,POR,24,Chris Dudley
12874,1995,POR,44,Harvey Grant
12875,1995,POR,23,Aaron McKie
12876,1995,POR,3,Clifford Robinson
12877,1995,POR,26,James Robinson
12878,1995,POR,21,Rumeal Robinson
12879,1995,POR,11,Arvydas Sabonis
12880,1995,POR,40,Reggie Slater
12881,1995,POR,27,Elmore Spencer
12882,1995,POR,1,Rod Strickland
12883,1995,POR,33,Gary Trent
12884,1995,POR,52,Buck Williams
12885,1995,POR,10,Dontonio Wingfield
12886,1995,PHO,34,Charles Barkley
12887,1995,PHO,8,Mario Bennett
12888,1995,PHO,43,Chris Carr
12889,1995,PHO,40,John Coker
12890,1995,PHO,4,Michael Finley
12891,1995,PHO,45,A.C. Green
12892,1995,PHO,7,Kevin Johnson
12893,1995,PHO,35,Joe Kleine
12894,1995,PHO,15,Danny Manning
12895,1995,PHO,2,Elliot Perry
12896,1995,PHO,11,Wesley Person
12897,1995,PHO,14,Terrence Rencher
12898,1995,PHO,51,Stefano Rusconi
12899,1995,PHO,14,Tony Smith
12900,1995,PHO,23,Wayman Tisdale
12901,1995,PHO,18,Hot Rod Williams
12902,1995,PHO,10,David Wood
12903,1995,SAC,31,Duane Causwell
12904,1995,SAC,23,Tyrone Corbin
12905,1995,SAC,5,Tyus Edney
12906,1995,SAC,40,Kevin Gamble
12907,1995,SAC,33,Brian Grant
12908,1995,SAC,35,Byron Houston
12909,1995,SAC,7,Bobby Hurley
12910,1995,SAC,13,Šarūnas Marčiulionis
12911,1995,SAC,20,Clint McDaniel
12912,1995,SAC,30,Billy Owens
12913,1995,SAC,0,Olden Polynice
12914,1995,SAC,2,Mitch Richmond
12915,1995,SAC,22,Lionel Simmons
12916,1995,SAC,34,Michael Smith
12917,1995,SAC,42,Walt Williams
12918,1995,SAC,4,Corliss Williamson
12919,1995,GSW,11,B.J. Armstrong
12920,1995,GSW,20,Jon Barry
12921,1995,GSW,21,Robert Churchwell
12922,1995,GSW,12,Bimbo Coles
12923,1995,GSW,55,Andrew DeClercq
12924,1995,GSW,25,Chris Gatling
12925,1995,GSW,43,Geert Hammink
12926,1995,GSW,10,Tim Hardaway
12927,1995,GSW,7,Jerome Kersey
12928,1995,GSW,3,Donyell Marshall
12929,1995,GSW,17,Chris Mullin
12930,1995,GSW,44,Clifford Rozier
12931,1995,GSW,4,Rony Seikaly
12932,1995,GSW,32,Joe Smith
12933,1995,GSW,15,Latrell Sprewell
12934,1995,GSW,41,Kevin Willis
12935,1995,GSW,12,David Wood
12936,1995,LAC,31,Brent Barry
12937,1995,LAC,24,Terry Dehere
12938,1995,LAC,8,Bison Dele
12939,1995,LAC,40,Antonio Harvey
12940,1995,LAC,7,Lamond Murray
12941,1995,LAC,45,Bo Outlaw
12942,1995,LAC,52,Eric Piatkowski
12943,1995,LAC,2,Pooh Richardson
12944,1995,LAC,53,Stanley Roberts
12945,1995,LAC,54,Rodney Rogers
12946,1995,LAC,21,Malik Sealy
12947,1995,LAC,51,Keith Tower
12948,1995,LAC,25,Logan Vander Velden
12949,1995,LAC,35,Loy Vaught
12950,1994,ORL,25,Nick Anderson
12951,1994,ORL,10,Darrell Armstrong
12952,1994,ORL,00,Anthony Avent
12953,1994,ORL,14,Anthony Bowie
12954,1994,ORL,54,Horace Grant
12955,1994,ORL,43,Geert Hammink
12956,1994,ORL,1,Anfernee Hardaway
12957,1994,ORL,32,Shaquille O'Neal
12958,1994,ORL,30,Tree Rollins
12959,1994,ORL,5,Donald Royal
12960,1994,ORL,3,Dennis Scott
12961,1994,ORL,20,Brian Shaw
12962,1994,ORL,22,Brooks Thompson
12963,1994,ORL,55,Keith Tower
12964,1994,ORL,31,Jeff Turner
12965,1994,NYK,50,Greg Anthony
12966,1994,NYK,4,Anthony Bonner
12967,1994,NYK,7,Doug Christie
12968,1994,NYK,44,Hubert Davis
12969,1994,NYK,33,Patrick Ewing
12970,1994,NYK,35,Ron Grandison
